Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.27_14.01.43,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,16221,302,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.44,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,17135,316,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.45,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,18678,307,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.46,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,25735,426,D,-81.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.47,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,22032,378,D,-81.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.48,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,31103,527,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.49,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,32545,617,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.50,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,31025,564,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.52,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,25298,435,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.53,-8.500727,51.893165,0,B,3,LTE,-104,-9,6.0,8,-88,34267,599,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.54,-8.500727,51.893165,0,B,3,LTE,-104,-9,6.0,8,-88,31713,627,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.55,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,29984,517,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.56,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,33653,564,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.57,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,33440,552,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.58,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,33296,556,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.01.59,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,23754,411,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.00,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,14528,252,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.02,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,19728,320,D,-80.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.03,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,18241,303,D,-80.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.04,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,20701,346,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.05,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,31192,527,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.06,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,30487,516,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.07,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,27792,500,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.08,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,31673,535,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.09,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,30823,507,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.10,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,28530,678,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.11,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,28363,614,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.12,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,29850,724,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.14,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,29369,785,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.15,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,32647,479,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.16,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,28865,734,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.17,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,31784,735,D,-81.0,-7.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.18,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,33317,577,D,-81.0,-7.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.19,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,32590,558,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.20,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,33328,744,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.21,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,24291,494,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.22,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,32880,584,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.23,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,33496,576,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.25,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,31214,553,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.26,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,30990,596,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.27,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,33250,573,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.28,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,29883,508,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.29,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,30509,470,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.30,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,31136,534,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.31,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,24135,380,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.32,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,28865,540,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.33,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,26640,455,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.34,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,33730,557,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.36,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,32388,512,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.37,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,31214,729,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.38,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,28776,859,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.39,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,31180,836,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.40,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,32176,728,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.41,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,29290,567,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.42,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,22725,449,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.43,-8.500727,51.893165,0,B,3,LTE,-104,-10,5.0,8,-88,33753,593,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.44,-8.500727,51.893165,0,B,3,LTE,-104,-10,5.0,8,-88,27423,489,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.45,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,29369,504,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.47,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,33328,563,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.48,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,32523,645,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.49,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,33048,549,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.50,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,33138,530,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.51,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,29693,479,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.52,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,32970,546,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.53,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,22949,583,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.54,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,27054,432,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.55,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,28127,486,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.56,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,29738,512,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.57,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,31136,513,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.02.59,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,27512,410,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.00,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,30722,524,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.01,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,32556,532,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.02,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,33216,613,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.03,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,22468,736,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.04,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,31259,536,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.05,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,26662,577,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.06,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,25007,673,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.07,-8.500727,51.893165,0,B,3,LTE,-105,-11,6.0,8,-88,30431,523,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.08,-8.500727,51.893165,0,B,3,LTE,-105,-11,6.0,8,-88,31236,658,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.10,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,29771,655,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.11,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,29156,498,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.12,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,28888,496,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.13,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,28877,524,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.14,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,25421,425,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.15,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,33406,515,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.16,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,32131,535,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.17,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,8,-88,30073,502,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.18,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,30230,509,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.19,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,33675,574,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.21,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,30118,609,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.22,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,31561,542,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.23,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,29413,519,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.24,-8.500727,51.893165,0,B,3,LTE,-105,-12,6.0,8,-88,23967,423,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.25,-8.500727,51.893165,0,B,3,LTE,-105,-9,6.0,8,-88,32142,733,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.26,-8.500727,51.893165,0,B,3,LTE,-105,-9,6.0,8,-88,33395,688,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.27,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,31147,542,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.28,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,30319,498,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.29,-8.500727,51.893165,0,B,3,LTE,-104,-11,7.0,8,-88,30923,504,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.30,-8.500727,51.893165,0,B,3,LTE,-104,-11,7.0,8,-88,30934,482,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.32,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,30207,568,D,-81.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.33,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,32892,546,D,-81.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.34,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,30565,794,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.35,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,8,-88,28619,477,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.36,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,33786,549,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.37,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,30040,548,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.38,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,32232,639,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.39,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,33149,566,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.40,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,31057,584,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.41,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,34547,590,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.42,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,32735,603,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.44,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,33227,559,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.45,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,33138,567,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.46,-8.500727,51.893165,0,B,3,LTE,-104,-11,5.0,8,-88,33407,596,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.47,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,30968,564,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.48,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,8,-88,32936,491,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.49,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,20343,362,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.50,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,24761,417,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.51,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,32567,629,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.52,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,23128,382,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.54,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,33194,612,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.55,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,32277,573,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.56,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,32422,555,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.57,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,28865,1002,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.58,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,29917,732,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.03.59,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,30756,529,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.00,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,21093,393,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.01,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,29324,518,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.02,-8.500727,51.893165,0,B,3,LTE,-104,-11,7.0,8,-88,32981,578,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.03,-8.500727,51.893165,0,B,3,LTE,-104,-11,7.0,8,-88,34200,782,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.04,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,25477,392,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.06,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,20511,472,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.07,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,14986,263,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.08,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,8,-88,15076,263,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.09,-8.500727,51.893165,0,B,3,LTE,-105,-11,6.0,8,-88,16339,280,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.10,-8.500727,51.893165,0,B,3,LTE,-105,-11,6.0,8,-88,14170,252,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.11,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,9,-90,9562,207,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.12,-8.500727,51.893165,0,B,3,LTE,-105,-12,5.0,9,-90,9595,187,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.13,-8.500727,51.893165,0,B,3,LTE,-107,-13,4.0,9,-90,9428,150,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.15,-8.500727,51.893165,0,B,3,LTE,-107,-13,4.0,9,-90,13946,249,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.16,-8.500727,51.893165,0,B,3,LTE,-107,-13,4.0,9,-90,15679,277,D,-80.0,-11.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.17,-8.500727,51.893165,0,B,3,LTE,-107,-13,4.0,9,-90,15378,271,D,-80.0,-11.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.18,-8.500727,51.893165,0,B,3,LTE,-108,-13,4.0,9,-90,14013,268,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.19,-8.500727,51.893165,0,B,3,LTE,-108,-13,4.0,9,-90,18520,288,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.20,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,22423,411,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.21,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,27389,580,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.22,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,23609,415,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.23,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,15624,282,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.25,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,24157,440,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.26,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,32142,558,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.27,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,29961,512,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.28,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,32232,531,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.29,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,20455,345,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.30,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,23128,387,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.31,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,31986,563,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.32,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,32780,585,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.33,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-90,33149,555,D,-80.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.34,-8.500727,51.893165,0,B,3,LTE,-107,-12,4.0,9,-88,29223,514,D,-80.0,-12.0,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.35,-8.500727,51.893165,0,B,3,LTE,-105,-12,4.0,9,-88,35553,535,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.37,-8.500727,51.893165,0,B,3,LTE,-105,-12,4.0,9,-88,35307,675,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.38,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,9,-88,30756,487,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.39,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,9,-88,31080,507,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.40,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,9,-88,29279,519,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.41,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,9,-88,35945,581,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.42,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,9,-88,19583,315,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.43,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,9,-88,15411,269,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.44,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,9,-88,10255,187,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.45,-8.500727,51.893165,0,B,3,LTE,-104,-12,5.0,9,-88,20970,361,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.47,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,9,-88,33104,583,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.48,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,9,-88,32590,532,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.49,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,9,-88,29458,439,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.50,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,9,-88,13355,338,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.51,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,9,-88,19802,394,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.52,-8.500727,51.893165,0,B,3,LTE,-104,-12,6.0,9,-88,33127,567,D,-,-,-8.499074,51.887362,655.15999999999997
2018.01.27_14.04.53,-8.500727,51.893165,0,B,3,LTE,-104,-11,6.0,9,-88,33086,624,D,-,-,-8.499074,51.887362,655.15999999999997
